eLife	TC	SE_eLife	SE_TC	lfsr_eLife	lfsr_TC	gene	abs_mean	q_TC	q_eLife	eLife_rawB	TC_rawB	eLife_rawSE	TC_rawSE	eLife_rawP	TC_rawP
0.154699258074327	0.132507298933691	0.0529263086900943	0.0481559303926953	0.000664140506142019	0.0191681701504583	ABCB8	0.143603278504009	0.750183714498202	0.979167084044362	0.244271953266129	0.119662159752456	0.00400320841663736	0.00263176624517169	0.000113048464580061	0.0196711496459944
0.0692980112876216	0.0655889329484832	0.0380866878987581	0.0351526671221039	0.0568027152405225	0.0741913023868881	ABCC1	0.0674434721180524	0.691521066931176	0.973989618261786	0.117367300683149	0.0787190173813675	0.00424107423689186	0.00152349772701412	0.0715099023991073	0.0437183639524778
0.00507652715059739	0.00977772693881871	0.0323364185996518	0.0285899276894831	0.590696750379541	0.580866245800752	ABCC10	0.00742712704470805	0.737585099923407	0.988282220480626	-0.0167964738100129	0.0420967306084279	0.0037760658509108	0.00255228901594587	0.784594217597264	0.404694964128575
-0.275873058072237	-0.262416637706528	0.129101205625522	0.134854230193734	0.0180284530914445	0.0423503925435372	ABCC3	0.269144847889383	0.748058655567447	0.974742525970079	-0.4464187375809	-0.320473430053299	0.0185558214071985	0.034321353965984	0.00104843823544937	0.0836560985684224
0.0046108921955669	0.00474615504625754	0.0390217351054589	0.0323994127125295	0.598232447987878	0.635704097741239	ABCC5	0.00467852362091222	0.709121480365558	0.967581315553674	0.00740376259660624	0.0137071122351979	0.00870282459837992	0.00353234323124633	0.936743273521015	0.817602786669376
0.0485824011319072	0.0315377891879781	0.0508530940463497	0.032784062174299	0.222947540834048	0.321457212310148	ABCD3	0.0400600951599426	0.735448355364385	0.974742525970079	0.224828528195621	0.0387768407760877	0.0121251039427212	0.00134172774027317	0.0411734817697448	0.289772731166373
-0.0248249461182591	-0.0225719049426579	0.0414289209242541	0.0351770358322053	0.400714825560156	0.440514737343509	ABCE1	0.0236984255304585	0.651882142546296	0.979167084044362	-0.0650440426873582	-0.0442965584161431	0.00877063085307872	0.00267114419706193	0.487348790714204	0.391400719510221
0.00237609379959299	0.00113885728259467	0.033036143905805	0.0199461218571859	0.65413544584168	0.713634856446147	ABCF1	0.00175747554109383	0.597683037235053	0.986943712584003	0.0161561387324924	0.00136735830076615	0.00916617720681469	0.000989926920694912	0.865993389934952	0.965335564321002
-0.0322604003528997	-0.00796829097968064	0.0388545357343529	0.0186919810735961	0.336625877523676	0.600609653431456	ABCF3	0.0201143456662902	0.601735328156665	0.906304480441686	-0.0922699563128971	-0.000266126731529375	0.0022578563481323	0.000715487954791302	0.0521571667238395	0.992061832959261
-0.00294748954255914	-0.00796774544431441	0.0422061405269924	0.0373142911006239	0.599299474341247	0.600872436283992	ABCG1	0.00545761749343677	0.680579918125194	0.974742525970079	0.0344362399978747	-0.0542167517189143	0.00829139374518217	0.00583317174034077	0.705294683449149	0.477782434289
0.00827997065387484	0.0117492021487373	0.0462981812165375	0.0398803574308716	0.552498552615939	0.566242296912432	ABCG2	0.0100145864013061	0.668993288246545	0.98155756380003	-0.0224259006618609	0.0535299624674913	0.0142424043150587	0.00585137657885099	0.850944372537331	0.484058277326001
-0.546082270944391	-0.254792888696125	0.227906138090066	0.0957374988475563	0.000272274916959026	0.0187491808711959	ABHD1	0.400437579820258	0.604136367954202	0.986078435351106	-0.833696974702994	-0.209243966583979	0.0268058284128382	0.0087060120912337	3.54191855923749e-07	0.0249254554962052
0.0741930656072823	0.0851265409967722	0.0649751618480701	0.060270867957844	0.148349434857676	0.119464468253228	ABHD10	0.0796598033020272	0.634672633142959	0.979167084044362	0.0328856313594799	0.168976973353374	0.0222478928239724	0.00440382378200461	0.825500295234639	0.0108866109280515
0.00713651360233543	0.00323756396631596	0.0343933567359063	0.0259548636666611	0.591461965761331	0.664632125927772	ABHD11	0.0051870387843257	0.607072374428013	0.98155756380003	0.0405099464958903	-0.00085814005838344	0.00622941728695037	0.00194001970598758	0.607769015551859	0.984455824475324
-0.15432793228359	-0.154164858622435	0.0365586793639599	0.0343443784363953	3.37110276006358e-05	4.70528587741548e-05	ABHD12	0.154246395453012	0.723035239362784	0.964381579101069	-0.178392739812145	-0.165823386296809	0.00268753726302798	0.00153623295351904	0.000579309674537601	2.32914650466368e-05
-0.0163116582817963	-0.0253922381490612	0.0408721780032868	0.0281890724778174	0.409032134711672	0.348832899286051	ABHD13	0.0208519482154288	0.631049731155707	0.98155756380003	0.0682304664463974	-0.0500495834032678	0.0127976168766324	0.000969760059993327	0.546419571137309	0.108011803458334
-0.0026826930623289	0.000866896602889653	0.0393943005287119	0.0344975077636312	0.618450161668235	0.670202616338974	ABHD14A	0.000907898229719624	0.636078827437257	0.979167084044362	-0.0307781235964239	0.0217597876054199	0.00691397735006678	0.0050431112020159	0.711270469051437	0.759291182229005
-0.0809194507565189	-0.0754477138292222	0.0396637247081748	0.0359023715568995	0.032161465362199	0.0486275851496595	ABHD14B	0.0781835822928705	0.661536427704058	0.973989618261786	-0.145630279019796	-0.0853648437036208	0.00471292759206817	0.00156537677584317	0.0338948366884816	0.0309594577492245
0.0268665968488108	-0.0773881143633957	0.0781332697540356	0.0758104015113117	0.471064605972802	0.23264607026224	ABHD15	0.0252607587572925	0.735276287529807	0.979167084044362	0.158328997517049	-0.226590538181033	0.00711551065869248	0.00521394918277391	0.0605221500457596	0.00170082089419848
-0.0101969955385376	-0.00814174568656496	0.0622905395150918	0.0558722632511194	0.548014796326967	0.597164528787823	ABHD16B	0.0091693706125513	0.696324771024232	0.982516121499564	-0.110400304399703	-0.0174813416877375	0.0522491356307556	0.021179053276592	0.629108698449687	0.904386738294369
-0.0276498777693959	-0.014104330355272	0.0471459316620315	0.0377264840106708	0.409709052263412	0.543554094613342	ABHD17A	0.020877104062334	0.677312673354022	0.979167084044362	-0.125620570637269	0.011613456501185	0.00744500382640686	0.00509340923454371	0.145423275017403	0.870734097256983
0.0619904024423603	0.0499150106437527	0.0577633215019378	0.0429649693792675	0.171995290846213	0.223770207461643	ABHD17B	0.0559527065430565	0.749441943676524	0.98155756380003	0.321635147375969	0.0664700482488282	0.0226359416340881	0.00228158064346395	0.03253411986691	0.164049712099984
0.0544781657271475	0.0578001158422288	0.0472394606406429	0.0446727692290925	0.176439315441843	0.172947216040625	ABHD17C	0.0561391407846882	0.634434359622781	0.986943712584003	0.0693369168414611	0.105255619242983	0.00818059852758519	0.00289518110507084	0.44331604597959	0.0504446918077191
0.00370212975503806	0.0100018255359653	0.0509913985288854	0.0408092043582066	0.580052874322518	0.584253760236385	ABHD18	0.00685197764550169	0.643718328932974	0.979167084044362	-0.114089335434269	0.0545637373316618	0.0296728257520451	0.00569607478868372	0.507768382319744	0.469702415057392
0.182751306726117	0.188706803578608	0.0953808356262288	0.0982223847852541	0.0272502359874689	0.0335603933654089	ABHD2	0.185729055152362	0.596888301913476	0.979167084044362	0.237920155619358	0.296402147874598	0.0145992668277126	0.0115197403086968	0.0489426812170296	0.0057519763987359
-0.114639185737868	-0.118465545054753	0.05465164841721	0.0512104615591472	0.0210680348563557	0.0187395250845239	ABHD3	0.11655236539631	0.740144504811537	0.906304480441686	-0.150148193485821	-0.161316341808994	0.00847043305872641	0.0030568919081908	0.10280052213253	0.00352640991637527
0.265565748422884	0.242693189810778	0.0954896641847098	0.0493913477817768	0.000705048529195866	3.87359716170333e-06	ABHD4	0.254129469116831	0.659619305526445	0.906304480441686	0.626284609295069	0.24510957350431	0.0453800521932016	0.0023771818335939	0.00328270239449131	4.97605844488065e-07
-0.234343142622556	-0.195699796746725	0.101112490804046	0.0909402194113103	0.00675889004710439	0.0374379109073156	ABHD5	0.21502146968464	0.645228692518658	0.91850617002323	-0.427290485213143	-0.165544991460055	0.0128304972670977	0.00947750144513314	0.00016177634106568	0.0890424504367671
0.0189602972996877	0.0247258461607884	0.0351706586956923	0.031963815195114	0.417273678857758	0.390833168397847	ABHD6	0.021843071730238	0.595603716755249	0.979167084044362	-0.00208065296991653	0.0631825332696405	0.00421371927489107	0.00189531915127649	0.974429892539655	0.146697583979136
-0.00631914375152335	0.00446069595368706	0.0360562624636399	0.0280569352814882	0.603914244070624	0.649801297309096	ABHD8	0.000929223898918143	0.775658447643626	0.98155756380003	-0.0630051409556066	0.0417323428882632	0.00442925111193059	0.0024922557918998	0.343793382703243	0.403187192719016
-0.0140172234342426	-0.00381947267491241	0.0383892845266382	0.0256136595064739	0.533564686058276	0.660288554046317	ABI1	0.0089183480545775	0.67889120004155	0.979167084044362	-0.0879468941320484	0.0089871922740485	0.00649216933454955	0.0018162568984524	0.275050890063916	0.832980910175163
-0.0507510355196956	-0.0337604732239768	0.0538265402634457	0.0407677179310231	0.243404777452756	0.359050213229338	ABI2	0.0422557543718362	0.593533197546302	0.98155756380003	-0.205704790702906	-0.0381215352801673	0.010627145085904	0.0029923897673441	0.0459961999355568	0.485874579363834
0.0456648177390404	0.0994439735041191	0.0676015616282611	0.0694960688291799	0.244762677338298	0.0960935368663856	ABI3	0.0725543956215797	0.596888301913476	0.979495203498788	-0.0707778523563102	0.237324171706898	0.00884246554397767	0.00486916952567827	0.4516419017633	0.000671246457211438
-0.0522510241673365	-0.0458519607487555	0.0506681757631611	0.0462253997716289	0.220078068673884	0.274577889026427	ABITRAM	0.049051492458046	0.644695440800114	0.98155756380003	-0.139943287754138	-0.0733581060699634	0.00905220944072392	0.00393499273701967	0.141325832147801	0.242228355523423
0.0441906184414495	0.0187873222433083	0.0547930038291114	0.0357417267036105	0.305387896258107	0.502642536181543	ABL1	0.0314889703423789	0.769559611678131	0.973989618261786	0.18687481899985	-0.000362008534047951	0.00799788466306961	0.00317803503762076	0.0366537218977123	0.994876384332439
0.00657743505441048	0.00955596242348316	0.0393945376348748	0.0321212401359059	0.571518976621917	0.584994457779399	ABL2	0.00806669873894682	0.669289590012754	0.988282220480626	-0.0151656004633305	0.0337157039625478	0.00928118406171807	0.00301762826421062	0.874914420828508	0.53937320344763
-0.0337417832883235	-0.0293348975210109	0.0418961678683944	0.0366106993337777	0.318050117741887	0.369099423420605	ABLIM1	0.0315383404046672	0.593533197546302	0.979167084044362	-0.0865986395462374	-0.0489379853624719	0.00677621621995785	0.00257194071983104	0.29279765821981	0.334557837378006
0.0333619271816079	0.0116522627854457	0.0570716102046045	0.0407949086975867	0.3986743730177	0.575489079911977	ABR	0.0225070949835268	0.620100053296662	0.974742525970079	0.206595294565794	-0.0381979049727032	0.0118062877758952	0.00620918493482539	0.0572552245296475	0.627850187291782
0.00991603700858405	0.0189767164755015	0.0447534831968809	0.03488746312518	0.514533969171067	0.483966840560343	ABRACL	0.0144463767420428	0.596888301913476	0.979167084044362	-0.0749953530138139	0.0635240722206284	0.0129913189946507	0.0027057519651739	0.510555814033214	0.222002274536479
0.0470362510230544	0.0559546397683716	0.047979242497461	0.0432734597331685	0.211892901548198	0.175030986134281	ABRAXAS1	0.051495445395713	0.642373290571992	0.974742525970079	0.0108321229067322	0.108711014927067	0.0104999892867816	0.00248008092371452	0.915811851452475	0.0290406636482514
0.0291539285653975	-0.00381933141659737	0.0518198703258991	0.0234497424122569	0.448230087351585	0.685274168327095	ABRAXAS2	0.0126672985744	0.596888301913476	0.967581315553674	0.139709152582391	-0.0374305799466422	0.0050326302055076	0.00137459345704894	0.0489106022457522	0.312698024858168
0.0620560603632814	0.0657001853549125	0.0317286693180055	0.0295052452976366	0.0463759336081402	0.0390311488881263	ABT1	0.0638781228590969	0.740144504811537	0.98155756380003	0.0648834232743193	0.0856032854316482	0.00257510331162959	0.00112312407447451	0.201036159054897	0.0106393158471611
0.0241639763255984	0.0175380680904663	0.0487614178166702	0.0435654003270791	0.438112041839912	0.517920724950507	ABTB1	0.0208510222080324	0.597683037235053	0.974742525970079	0.100487972279577	0.0173022910817985	0.00991246129482744	0.00851780795620481	0.312827373655015	0.85128946542475
-0.417751921346674	-0.504893992194503	0.111965411291965	0.130772804037245	0.000339270926023927	2.84115432260812e-05	ABTB2	0.461322956770589	0.693032507782393	0.973989618261786	-0.367423819558507	-0.689462418737094	0.020682395967877	0.0186369499433282	0.0106230916546289	4.40955583656835e-07
-0.050129114152666	-0.0345094654848286	0.0520612624651835	0.0461715299969184	0.248238587265793	0.376927207279431	ACAA1	0.0423192898187473	0.597683037235053	0.967581315553674	-0.148977857666401	-0.0265487031661098	0.00644200304833277	0.00637150569981867	0.0634332816941919	0.739436226637764
0.140709401367206	0.132434728272658	0.0527464558626286	0.0339762893008993	0.00158327021536691	0.000190633697756823	ACAA2	0.136572064819932	0.596888301913476	0.979167084044362	0.284464311682925	0.138806466520968	0.0114555382457621	0.0011625273295382	0.00786557788310724	4.67985431813564e-05
-0.108962012815142	-0.116170974598443	0.0567718333933981	0.0543511609765182	0.0323633408992445	0.0265260904972844	ACACA	0.112566493706792	0.658014267380329	0.979167084044362	-0.121048196981098	-0.174814802744091	0.00858660957875519	0.00352241127786928	0.191445915239971	0.00322439185091414
0.338376441368352	0.372907954243808	0.0614433827987965	0.054654336817619	3.32868526052022e-06	1.68603392274845e-11	ACAD10	0.35564219780608	0.643718328932974	0.967581315553674	0.307135113599569	0.419469799950602	0.00707842526924287	0.00359165823079449	0.000261655006969002	2.572862754175e-12
0.0485137138580584	0.0434509507253885	0.0716972461769266	0.0669228877690532	0.333176684188664	0.386928177844247	ACAD11	0.0459823322917235	0.612524785979638	0.967581315553674	0.227618140723968	0.11209742648326	0.0293245550711544	0.0149723925703081	0.183781164107109	0.359606531030173
-0.272018277823173	-0.215178196023685	0.0628784945374447	0.0405330635042527	5.96257521134902e-09	3.92000470150755e-06	ACAD8	0.243598236923429	0.71883563331526	0.979167084044362	-0.353899440645646	-0.192348002761513	0.0038610589048552	0.00171595078410123	1.23060006096519e-08	3.42736630768258e-06
-0.0100945561226111	-0.0107754703962371	0.0340280633648794	0.031370622494752	0.542050234933671	0.56904207254485	ACAD9	0.0104350132594241	0.69595947623078	0.918681199998894	-0.0124475833999126	-0.0341904454407535	0.00398040036622671	0.00364243222226845	0.843594705832799	0.571045861409547
0.0920153158794986	0.0847735136802767	0.0486188104221957	0.0474806156791083	0.041983470417339	0.0754030983042446	ACADS	0.0883944147798876	0.601735328156665	0.979167084044362	0.164053689776414	0.104063955767448	0.00527882613668249	0.00317485138033427	0.023947803429412	0.0647645633873456
0.0283355664960182	0.0255217281483475	0.0412752836344163	0.0352992666027237	0.364731120692834	0.405546835318616	ACADSB	0.0269286473221829	0.634672633142959	0.979167084044362	0.0729369721437032	0.0468075442759314	0.00801578940447608	0.002449583896562	0.415268901630335	0.344283504070086
0.179108211298761	0.155183020865224	0.0611847825390472	0.0497955052340745	0.000364471319588383	0.0068442422321319	ACADVL	0.167145616081992	0.593533197546302	0.98155756380003	0.286833048584203	0.141434545874463	0.00544335059821849	0.00272217374253661	0.000101186318199941	0.00671209684620949
0.0147040302327734	0.0280240905074019	0.0316893961273068	0.0306293202651541	0.427989262669592	0.3323550767155	ACAP1	0.0213640603700877	0.70352155652971	0.967581315553674	-0.0189286171171614	0.074361009408014	0.00226890453663979	0.00142962032107337	0.691084044026722	0.0492194773475132
0.0702585725808639	0.0729229265892528	0.0500001174457192	0.0473605815405363	0.110954830650818	0.110231375920881	ACAP2	0.0715907495850584	0.611192816948236	0.979167084044362	0.101489730735846	0.118743084016214	0.0088697913102734	0.00299105037015242	0.281203643027714	0.0299173301516989
-0.00578135096973517	-0.00104605304304108	0.0343638541432692	0.0283246506097182	0.60200462038821	0.682935372664067	ACAP3	0.00341370200638813	0.727919840632545	0.973989618261786	-0.0383759909002834	0.0134676916795983	0.0048980787467333	0.00275399465388349	0.583461246140881	0.797462499960619
-0.00468970970503054	-0.00785395542514197	0.0320513919611185	0.0271074694629108	0.59977500472096	0.60468171295328	ACAT1	0.00627183256508626	0.593533197546302	0.906304480441686	0.0113622010656709	-0.0295245256649345	0.00425971835525713	0.00219074077623179	0.861795298347288	0.528175341584185
-0.0137545718974605	-0.0334785587229075	0.0367423517027804	0.0329307019659956	0.425810421830132	0.2850663594345	ACAT2	0.023616565310184	0.612448164323714	0.979495203498788	0.0390542399252807	-0.0833296309315578	0.00300409911078226	0.00143858262482373	0.47612861064051	0.0280197250357282
0.0129700170042971	0.0107514552236131	0.0323051324528787	0.0209311886115691	0.507562972632953	0.548992558660098	ACBD3	0.0118607361139551	0.651882142546296	0.988282220480626	0.0402504854242829	0.0201273155251008	0.00721593997709393	0.000785219890465159	0.635619496133754	0.472588294384733
-0.0306277538680131	-0.00606496359339782	0.0462764524792801	0.0354924958973454	0.382088287400576	0.617486046469491	ACBD4	0.0183463587307054	0.708828480620649	0.98155756380003	-0.115916317987734	0.0632714776377197	0.00420950288954828	0.00478626948342431	0.0740009361542637	0.36042576176952
0.0169772449475021	0.0114745441233275	0.0307751625453885	0.0220966615286667	0.46374409217745	0.539391573541036	ACBD5	0.0142258945354148	0.702749097761471	0.98155756380003	0.0547576907617815	0.0165482350258518	0.00373110175643024	0.00096222955758625	0.370011915051387	0.59370629015744
-0.121373413467223	-0.105324086185711	0.0457569523496439	0.0343213014274136	0.00141775710734648	0.00876384376135364	ACBD6	0.113348749826467	0.593533197546302	0.986943712584003	-0.222225465365613	-0.101249817584556	0.0044112131589986	0.00134594917195005	0.000820117638153491	0.00578341592862662
0.122837389763059	0.132154936804542	0.0623834286353665	0.0664009991751105	0.0269694129380514	0.0299643430794109	ACCS	0.1274961632838	0.677337294109333	0.979167084044362	0.130654989984799	0.230806011408358	0.00620203129824088	0.00631701499234278	0.0971060642574851	0.00368471045463926
-0.0266151323117018	-0.0282724136799041	0.0310461278079689	0.029347283920305	0.311696392993905	0.315660265745937	ACD	0.0274437729958029	0.732979266766888	0.974742525970079	-0.0300014269108764	-0.0529020424104567	0.00248657523879879	0.00135120809105664	0.547409733042957	0.150103091973329
-0.00318302407103171	-0.0042736513139699	0.0139888450055709	0.0117262510699042	0.67140780291082	0.67590983272748	ACIN1	0.0037283376925008	0.768583313949413	0.979167084044362	-0.000647727027774713	-0.0137426102243361	0.000734200718270744	0.00037307082844546	0.980928567385634	0.47677579167364
-0.0164706338753662	-0.0105579993757793	0.0283571004446233	0.0168940675790396	0.451929486906414	0.522202925975288	ACLY	0.0135143166255727	0.634257572862678	0.98155756380003	-0.0555275257714289	-0.0169044680564737	0.00349021983387261	0.000425166643163356	0.347268544629553	0.412315059831846
0.0509101084441709	0.0643350706850831	0.044173048456494	0.0421129531701245	0.163470452199744	0.116943027110427	ACO1	0.057622589564627	0.667578892336087	0.988282220480626	0.0127073552826936	0.125714660262111	0.00521698476342073	0.00239457685495281	0.860347190509461	0.0101979519718162
0.0416479832063794	0.026789668107521	0.0411242725847876	0.0277202454835647	0.224099103367203	0.328479941565607	ACO2	0.0342188256569502	0.633639533411282	0.98155756380003	0.130347222449178	0.0314664880019273	0.00521865015959358	0.000921744757941334	0.0711752159680419	0.299998286405831
-0.0144946144346909	-0.0226275948440972	0.0700843807206064	0.0692111084154504	0.521346470565607	0.52376075927023	ACOD1	0.018561104639394	0.615075963651009	0.917573183539553	0.113292045876382	-0.339139349515954	0.0404597107301951	0.0420587662343387	0.573276287035865	0.0981937525077595
0.307927348200158	0.332403173111352	0.233969794794608	0.246787690153989	0.0851142780652258	0.0886675219816078	ACOT11	0.320165260655755	0.601735328156665	0.979495203498788	0.546875536375387	0.716812866430645	0.123903219039086	0.0519271112500299	0.120273038183713	0.00165725121569569
0.28712433004073	0.295597087094272	0.103038489596946	0.0946013248514499	0.00391360655023455	0.00264550646691148	ACOT13	0.291360708567501	0.715080955179315	0.974742525970079	0.37740832141332	0.362148178656556	0.035473801563663	0.00935516110091414	0.0450898902295117	0.000180959327134338
-0.0290477227698857	-0.0312720923412134	0.0464283707252042	0.0429682058059509	0.373648833373294	0.384842668187054	ACOT7	0.0301599075555496	0.634257572862678	0.973989618261786	-0.0358496766182451	-0.0854508390847716	0.00968613214569432	0.00449388469027389	0.715664765481484	0.202418166065198
0.0644727019269119	0.0166183564048191	0.0486684887109369	0.0257769736483702	0.132298634166671	0.50643547216828	ACOT8	0.0405455291658655	0.611639263299257	0.98155756380003	0.133214919409756	0.00588715840880846	0.00247411686094582	0.00108085995552597	0.00740193383955897	0.857883328744864
0.0546826484120223	-0.0609285987592864	0.051720201206694	0.0276666660923206	0.160542591229915	0.0477958959660159	ACOX1	0.00312297517363203	0.762344094520309	0.967581315553674	0.122873292389529	-0.0787489933534445	0.00244851301662084	0.000560190347565057	0.0130219272996645	0.000877275058270991
0.0709458149656788	-0.000291270582111047	0.0837746734023371	0.0392576818166213	0.273964089359235	0.706676738968108	ACOX3	0.0353272721917839	0.731596988118102	0.972857487744224	0.294633490974008	-0.0790564807747258	0.0103697695980562	0.00433928628916317	0.00381183906778415	0.230088820013493
-0.0954483985913892	-0.0335438802112773	0.0696047480714133	0.0379819032084669	0.0851670612132772	0.389186178247448	ACP1	0.0644961394013333	0.593533197546302	0.979167084044362	-0.252631769597185	-0.0266342121710302	0.00646697092284031	0.00189348853931055	0.00168082956982804	0.540484525544528
-0.0112688920653695	-0.00479937938365717	0.0296657750494151	0.0241994679152643	0.541918406585957	0.644833628363577	ACP2	0.00803413572451335	0.727919840632545	0.973989618261786	-0.0441554982912706	0.00714426109229444	0.00266778794984338	0.0019076007738766	0.392613246168541	0.870066721880529
