Quantile	Reduction_in_anubis_ancestry
0.1	0.0112442576527618
0.1	-3.47391271766639e-05
0.1	0.0197740172888065
0.1	-0.00241168569626438
0.1	0.0227974425456475
0.1	-0.0210293078040076
0.1	0.01820485211429
0.1	0.0307709583719713
0.1	0.00730207351331702
0.1	0.0123120960968899
0.1	0.0411212251327054
0.1	-0.00556423888146917
0.1	-0.00492785364212911
0.1	0.00799666776656927
0.1	0.0039403776460869
0.1	0.0243055458537014
0.1	-0.0191594460492458
0.1	-0.0132589240976124
0.1	0.0333777258101084
0.1	0.0193764512093345
0.1	0.039917977652721
0.1	0.0322529811709975
0.1	0.0438058092688242
0.1	0.0410098835029032
0.1	0.0290793179473816
0.1	0.0158517674058948
0.1	0.0356358032282555
0.1	0.0223837337508761
0.1	0.00346681195573384
0.1	0.0322462606507188
0.1	0.050021937507652
0.1	-0.0050165928745457
0.1	-0.0157584964461607
0.1	0.0368090839563723
0.1	0.0284844517109343
0.1	0.058347782170643
0.1	0.00794917890078994
0.1	0.0407059965923861
0.1	0.0233759290298898
0.1	0.0410447512569139
0.1	0.0710746771292715
0.1	-0.0103309617428643
0.1	0.0267080106253837
0.1	-0.00598063655330749
0.1	-0.0400131895334003
0.1	-0.00327446323157121
0.1	0.0276701259194896
0.1	0.0664940867280719
0.1	-0.00206745571200684
0.1	0.0385924772488396
0.1	0.045316283464885
0.1	0.0703110353605647
0.1	-0.000588665822280343
0.1	0.0016695894841553
0.1	0.0227360855849675
0.1	0.0248004450523149
0.1	0.00338395351617615
0.1	0.0290887722687494
0.1	0.00817993954697371
0.1	0.00569982756153531
0.1	0.0339823318555332
0.1	-0.00507599738148323
0.1	0.0665665727921657
0.1	-0.00169137096330563
0.1	-0.0200655094641912
0.1	0.0396048309093503
0.1	0.0225423454836411
0.1	0.0371246334438371
0.1	0.0639449036757829
0.1	-0.00697881617213203
0.1	0.0242638654244017
0.1	0.0104939309367844
0.1	-0.0204822868524543
0.1	0.0296762801153723
0.1	0.0278118226649633
0.1	-0.0234553234680934
0.1	-0.0756861636604247
0.1	0.0144053867620708
0.1	0.0863986134686415
0.1	-0.0189266791833413
0.1	0.0557793348762506
0.1	0.0236342924036781
0.1	0.0915688312571366
0.1	-0.0586782791480001
0.1	0.0172848233611462
0.1	0.00966881513332019
0.1	0.0135335251583057
0.1	0.0254618489477785
0.1	0.0270591199051484
0.1	-0.00858555938622585
0.1	0.000902000500246025
0.1	0.0431771134560622
0.1	0.050339518062116
0.1	0.02626628855255
0.1	-0.00685573852378862
0.1	0.00869650934400945
0.1	0.0759265343074731
0.1	-0.0238503037870356
0.1	0.0297796251870492
0.1	-0.0113537539616194
0.1	-0.0104085643888248
0.1	0.0329143781078765
0.1	0.0248304162221084
0.1	0.012598085451083
0.1	0.0192325140600493
0.1	-0.0134341490757532
0.1	-0.0157548632734614
0.1	0.0518460966244598
0.1	-0.0281376300378783
0.1	0.00437947668431682
0.1	0.0334673443175069
0.1	-0.00156122291604799
0.1	0.0373224116579496
0.1	0.0695298104141898
0.1	0.0481864233296657
0.1	0.0308028269503886
0.1	0.0150077144605189
0.1	-0.0346117691937253
0.1	-0.012852876443023
0.1	-0.0487642890298025
0.1	0.0378740769962334
0.1	0.0185481873671288
0.1	0.00973483109018025
0.1	0.0464587644415201
0.1	0.0427391919964083
0.1	-0.0216027790811709
0.1	0.0208535887494508
0.1	0.030589932791198
0.1	-0.00238688876014104
0.1	0.00853489593198042
0.1	-0.00255682958066017
0.1	0.0532142772916359
0.1	-0.00624195258540439
0.1	0.0473616085460008
0.1	0.0490575046482551
0.1	-0.0163746061254155
0.1	0.0453100906619784
0.1	0.0319616390503571
0.1	-0.00509077108086642
0.1	0.0166150506626623
0.1	0.0278900890647162
0.1	0.0209413239881328
0.1	0.0131888180117838
0.1	0.0283543482862256
0.1	0.0619901780221851
0.1	0.00826335777047871
0.1	0.0181628490114485
0.1	0.0157291113906193
0.1	0.0336775061872666
0.1	-0.0024219451943851
0.1	-0.0177759696549733
0.1	0.0489632317942207
0.1	0.00246983875568663
0.1	-0.0275305973362592
0.1	0.0398787851453742
0.1	0.00220205787108385
0.1	0.034956134564422
0.1	-0.00920469385124867
0.1	0.0269796694045503
0.1	-0.00268667102912157
0.1	0.0254252697512831
0.1	0.00588962057227926
0.1	-0.0018394562808397
0.1	0.0410216253497465
0.1	-0.000626595158604637
0.1	0.0412984378222988
0.1	0.0720683843865926
0.1	0.0286235613923965
0.1	0.0586297757022411
0.1	0.0283053894237359
0.1	0.0121495527317595
0.1	0.0261087556701728
0.1	0.0780604384124965
0.1	0.0163414886264949
0.1	0.0116033630623585
0.1	-0.0357153704567956
0.1	0.0445331734759329
0.1	-0.00405460542935177
0.1	0.00698842502951424
0.1	0.0648618335450238
0.1	-0.0193705778029036
0.1	0.0188917809845336
0.1	0.0374986229618788
0.1	0.00589007900984384
0.1	0.0249443655331224
0.1	-0.0326279440014958
0.1	0.0248840001946272
0.1	-0.0332735626823869
0.1	0.0560944559188274
0.1	0.0635290594948623
0.1	0.0573248495127475
0.1	0.0307222238402325
0.1	0.0413147845131311
0.1	0.0343407354217252
0.1	0.0364943922091888
0.1	0.0129169559137395
0.1	-0.0082648254511416
0.1	-0.0094411716059849
0.1	-0.0271353114476124
0.1	0.0565850902623561
0.1	-0.00226790816392075
0.1	-0.0159101290715697
0.1	0.0226974277585362
0.1	-0.0104659774835002
0.1	0.00801296329044521
0.1	0.014898619962291
0.1	-0.0026998326411285
0.1	-0.028646815102442
0.1	0.0545991176508541
0.1	0.0186894808391895
0.1	-0.00895482347349463
0.1	-0.00613097742736091
0.1	0.0249929848546295
0.1	-0.000721596397451618
0.1	0.0180427497831717
0.1	0.00650167117833544
0.1	0.0205178152682606
0.1	0.0364428301932369
0.1	0.0305479349084049
0.1	0.0320014949636001
0.1	0.0245585443731169
0.1	0.0133210147151909
0.1	-0.00997191472218295
0.1	0.061530701548753
0.1	0.020952332646611
0.1	0.0546540116803195
0.1	0.0260420197868779
0.1	0.0465602172119999
0.1	0.0480163898604471
0.15	-0.010656962095748
0.15	0.0376002609719061
0.15	0.026837205427876
0.15	0.0279501153452172
0.15	0.00192887061212799
0.15	-0.0252613416980022
0.15	0.039747402370976
0.15	-0.00113836096647946
0.15	0.0184678178426572
0.15	-0.0262361763410024
0.15	0.0295150636492048
0.15	0.0408153279745244
0.15	-0.00191629110710634
0.15	0.0347522838290475
0.15	0.0217280578362502
0.15	0.0444182748077703
0.15	0.0215274061898771
0.15	0.0258224203120603
0.15	0.00367877880956158
0.15	0.0185965869942998
0.15	0.0190755481263898
0.15	-0.0205877139034096
0.15	0.0105115114070353
0.15	0.0264254304646326
0.15	0.0390081421592865
0.15	0.0278462855939889
0.15	-0.00709054387112817
0.15	0.0489343255588978
0.15	0.0276940379244482
0.15	0.038173254464371
0.15	0.0131299021096775
0.15	0.0269327899358687
0.15	0.00652964311351101
0.15	0.0371440730025027
0.15	0.055058509284744
0.15	0.0248235731120903
0.15	-0.0259267378234564
0.15	0.0262337517793731
0.15	-0.0118593937021991
0.15	-0.00254761960069805
0.15	0.0419095754599235
0.15	0.00296045862647676
0.15	0.0295323112012031
0.15	0.0194547221822967
0.15	-0.0269238813407382
0.15	0.031901756068616
0.15	-0.0138104300050613
0.15	-0.00514343180721422
0.15	0.000739271279406539
0.15	-0.0483005588009169
0.15	0.0345794411222871
0.15	0.021021297455195
0.15	0.00818159138175012
0.15	0.021955568526598
0.15	0.0401014195889622
0.15	0.0240454440596947
0.15	0.0290009926165985
0.15	0.0304306338025089
0.15	0.0452876922538499
0.15	0.0252362288897188
0.15	0.0300333963563648
0.15	-0.00184652403159236
0.15	0.0225132551182091
0.15	-0.0454492852983667
0.15	0.0166537323307592
0.15	-0.0140332487228284
0.15	0.0301994094816603
0.15	-0.0432083401007654
0.15	0.0243750579420711
0.15	0.00629460188947562
0.15	0.014091739937824
0.15	-0.00559798442130222
0.15	0.0260896295208592
0.15	0.0419077490065241
0.15	0.0148829302326129
0.15	0.0175364563311851
0.15	0.011680716535318
0.15	0.0265012508570605
0.15	0.0151101917777454
0.15	0.0196932514797268
0.15	0.00402986522009452
0.15	0.0452605433797022
0.15	-0.014017874233423
0.15	0.0216302760684615
0.15	0.0343453244192549
0.15	0.00102998094822981
0.15	0.0363156823100965
0.15	0.0144889157950782
0.15	0.0139960929814835
0.15	0.0370016871012491
0.15	0.00221056839047529
0.15	0.00781105304682295
0.15	0.0423949945604292
0.15	0.0059671595238413
0.15	0.0146622878014151
0.15	0.02951467639088
0.15	0.016215398803972
0.15	0.0254407958746127
0.15	0.0725178249398342
0.15	0.0358504375887689
0.15	0.0088364159707176
0.15	0.00500316792072597
0.15	0.0103231575268076
0.15	0.0118691377491211
0.15	0.0288864578766657
0.15	0.0215233108737655
0.15	0.0565364518335427
0.15	0.0269976269417079
0.15	0.013568071024182
0.15	0.0192624930014299
0.15	0.0350007540098531
0.15	0.0209128705957042
0.15	0.0236232758649277
0.15	0.0050186361911676
0.15	0.0292964323039218
0.15	0.02535110043125
0.15	-0.0113753224278871
0.15	0.0152926052830756
0.15	0.0498990032395521
0.15	0.0168155994353163
0.15	0.0219278274644624
0.15	-0.00635114142788973
0.15	0.00204031233130458
0.15	-0.0124681592684451
0.15	0.0540837655240458
0.15	0.0202845960205032
0.15	0.00875004041347016
0.15	0.0238289185854219
0.15	0.0196670551606911
0.15	-0.00429466854237448
0.15	0.00161207967688515
0.15	0.00953911614153358
0.15	0.0324620608285675
0.15	-0.0109539478437634
0.15	0.0185076178348837
0.15	-0.000207026021177392
0.15	0.0388890208837918
0.15	0.0486186660961606
0.15	0.022252364884399
0.15	0.0409280570381848
0.15	0.035070131684422
0.15	0.0425399609291782
0.15	0.00525161496870596
0.15	0.0222061178597113
0.15	-0.0298622200608206
0.15	0.0376552260187059
0.15	-0.0244473686961674
0.15	0.034513439421143
0.15	0.00646743494484936
0.15	-0.00256839277761489
0.15	0.0230867106339653
0.15	0.0111657941149481
0.15	0.0063062867093896
0.15	0.0116033782868634
0.15	0.0353254691779786
0.15	0.0523979490658959
0.15	0.0077387481696215
0.15	-0.00632122955840064
0.15	0.0394006275968806
0.15	0.0414895485419209
0.15	0.0468371741384668
0.15	0.00493321927593243
0.15	0.0300262453876559
0.15	-0.0385361203475808
0.15	0.0157404424192698
0.15	0.108194798829602
0.15	-0.0136944152467497
0.15	0.0100973837327935
0.15	0.0118845320034746
0.15	-0.0512073205118828
0.15	-0.000286787537333577
0.15	0.0106190595790421
0.15	0.00930275666088853
0.15	0.00552357654621849
0.15	-0.0194875255255995
0.15	-0.00270116524258768
0.15	0.0301936933774362
0.15	0.0531703391057134
0.15	0.0224751105608717
0.15	0.0505162010892698
0.15	0.0182883724955003
0.15	0.0378541023283417
0.15	-0.00341261917646629
0.15	0.00861877773238262
0.15	-0.0175543980373998
0.15	0.0528467182372988
0.15	0.0349844051966652
0.15	0.0558564944006965
0.15	0.0571427273428372
0.15	0.0469690751064098
0.15	0.0137707683859769
0.15	0.00646789003233306
0.15	0.0393036533814854
0.15	0.0537105498367965
0.15	0.0274341884836679
0.15	0.00519867048946177
0.15	0.000107618580678204
0.15	0.0659101136786422
0.15	0.0246846856825658
0.15	0.0199485627127042
0.15	0.00880698390905144
0.15	0.00687082976743736
0.15	-0.000824205492202745
0.15	0.0488454912194174
0.15	0.00155068170578698
0.15	0.00601027436631552
0.15	-0.00609235166048194
0.15	0.00869831717373715
0.15	0.038310059657169
0.15	0.00474748468416863
0.15	-0.00187624630741001
0.15	0.0311283773568946
0.15	0.0326388187117691
0.15	0.0253474687938778
0.15	-0.00188749071231964
0.15	0.0220750651291716
0.15	0.00601306659895817
0.15	0.0053885104696817
0.15	-0.00781173595257878
0.15	0.0202939689547178
0.15	0.0311678783798428
0.15	-0.018115242886527
0.15	0.0247720304233991
0.15	0.0164206230655575
0.15	-0.0029294753814666
0.15	-0.0209041547430079
0.15	0.00387333435446813
0.15	-0.00166812310846076
0.15	0.0267415018847093
0.15	-0.0207794726320142
0.15	-0.00580239176135477
0.15	0.0174335808908461
0.15	0.00724977958197814
0.15	0.0220706938677055
0.15	0.0180868767332365
0.15	0.024966828530733
0.15	0.0113835443904177
0.15	0.00734524200857023
0.15	0.0111178005657276
0.15	0.0136856173381212
0.15	0.0145392735098627
0.15	-0.0134828946534351
0.15	0.0237050609215261
0.15	0.0329274909974956
0.15	-0.0168502338641251
0.15	-0.0266261064896476
0.15	0.0239555912249255
0.15	0.0317392587291592
0.15	0.0425632961803016
0.15	0.00494638180824569
0.15	0.0487999716100168
0.15	0.011590123472208
0.15	0.0303629882983933
0.15	0.0529650260614971
0.15	-0.00919242852748925
0.15	0.0142788355436069
0.15	-0.00984764260711124
0.15	-0.03606950147372
0.15	-0.00898131309782002
0.15	0.0262803491131359
0.15	0.0533572611215394
0.15	-0.0170781093664142
0.15	0.0261599738964274
0.15	0.0451832240482025
0.15	0.051888505405406
0.15	0.000436667040647376
0.15	0.0269910821036371
0.15	0.0241194345603388
0.15	0.0400100369279758
0.15	0.0244453078989495
0.15	0.0111304763302881
0.15	0.00728424403512473
0.15	-0.000457217981679081
0.15	0.0310188858006597
0.15	0.0142633606538463
0.15	0.038630546829671
0.15	0.000837512332071744
0.15	-0.0286094910752136
0.15	0.0177891453385174
0.15	0.0280342907093911
0.15	0.0390242289238782
0.15	0.053508606619261
0.15	0.00481596279648966
0.15	0.00981946440726977
0.15	0.00352465880320874
0.15	-0.00797045605113977
0.15	0.0239982717830933
0.15	0.00550705135540663
0.15	-0.0379700156874176
0.15	-0.0630379359225222
0.15	0.0159527931007273
0.15	0.0675747991933782
0.15	-0.0172263209203678
0.15	0.0507935186812439
0.15	0.00361615176926855
0.15	0.077285629994683
0.15	-0.0401178140248981
0.15	0.0135052472083197
0.15	0.0263763476276656
0.15	-0.0173420965114646
0.15	0.0144932767324681
0.15	0.0204885270923174
0.15	0.00782733831712257
0.15	-0.00165793471136233
0.15	0.00554703292286884
0.15	0.0544956702764448
0.15	0.0485520998108171
0.15	-0.0117590433021681
0.15	0.00961689682199585
0.15	0.0582139420990243
0.15	-0.0186114167770748
0.15	0.0348017061596655
0.15	0.00591687976329913
0.15	-0.0134160965852051
0.15	0.0291250511354757
0.15	0.0361451641009126
0.15	-0.00497175697212282
0.15	0.030099892380307
0.15	-0.00225919238000194
0.15	-0.0244060252597659
0.15	0.0202647689772278
0.15	-0.0355628081626833
0.15	-0.0111093586775955
0.15	0.0280486765038162
0.15	0.00464125305907825
0.15	0.0298448033154283
0.15	0.0592307544511964
0.15	0.0306641249013753
0.15	0.0197308329157118
0.15	0.0139254200368575
0.15	-0.0280057730526524
0.15	-0.00623649687101169
0.15	-0.022925830588914
0.15	0.0059766315750911
0.15	0.0120057173841642
0.15	0.0371550614718368
0.15	0.0368525590120927
0.15	0.0379768104564595
0.15	-0.0121410145375388
0.15	0.00194545111664501
0.15	0.0193138381501574
0.15	-0.0122675637780852
0.15	0.00573458954299522
0.15	-0.00122327936532685
0.15	0.0502916158125422
0.15	0.00499330671191478
0.15	0.0595993039641367
0.15	0.0263794454569162
0.15	0.00584875783143157
0.15	0.0178769401451884
0.15	0.0102453328737979
0.15	0.00490017871639958
0.15	-0.0036968120045302
0.15	0.00951305193096641
0.15	-0.00308847048895855
0.15	0.0183882321077689
0.15	0.0313088137807536
0.15	0.0523981345395802
0.15	0.00269392039402916
0.15	0.0175076344459474
0.15	0.000380918712493683
0.15	0.0146513319839551
0.15	-0.00475413476932862
0.15	0.00233326178093041
0.15	0.017945136035552
0.15	0.011012333357873
0.15	-0.0229295127164265
0.15	0.0174080363981926
0.15	0.0141678990783107
0.15	0.0303959113868522
0.15	-0.00379201502386928
0.15	0.0359054691009173
0.15	0.012342713244694
0.15	0.0165515511443219
0.15	0.00573649183315428
0.15	-0.0108277138969038
0.15	0.0382987352555542
0.15	-0.00502735353560746
0.15	0.0308551839394589
0.15	0.0356505015573565
0.15	-2.56308609786204e-05
0.15	0.0285326106518323
0.15	-0.0033120641566633
0.15	0.00538226936426434
0.15	0.0241566579989672
0.15	0.0515246214708626
0.15	0.0255682218430355
0.15	0.0168471577468314
0.15	-0.027128503018232
0.15	0.0251448441967281
0.15	-0.0118466005471003
0.15	-0.00155733282029746
0.15	0.033354081488864
0.15	-0.0131576517269002
0.15	0.0103083769729164
0.15	0.0408978081532542
0.15	0.013007093295627
0.15	0.0381694982441758
0.15	-0.00353370717971324
0.15	0.0126766556764849
0.15	-0.0088660649116501
0.15	0.0330779416759204
0.15	0.0447433360347118
0.15	0.0498130085659997
0.15	0.0286911863698944
0.15	0.0341249372307
0.15	0.0280505550500725
0.15	0.0407638944971038
0.15	0.022250355132148
0.15	-0.0100259355635433
0.15	-0.0115958998322683
0.15	-0.0380349954731624
0.15	0.039921629393642
0.15	2.89701931706077e-05
0.15	-0.0220200978803615
0.15	0.000978731790374998
0.15	-0.0187959871890099
0.15	0.0039415606555272
0.15	0.0199817354783447
0.15	0.0161749231575544
0.15	-0.0218666543664863
0.15	0.0554082746449304
0.15	0.00658894102579755
0.15	-0.0104422311121803
0.15	-0.014331479217993
0.15	-0.00073554497661843
0.15	0.00185027130610393
0.15	0.000764793993865087
0.15	8.26062538775707e-05
0.15	0.00499488475022669
0.15	0.00168054117827765
0.15	0.0175179813742322
0.15	0.0124148379541803
0.15	0.0162819914086971
0.15	-0.00151148363286457
0.15	0.0291334400607483
0.15	0.0172648667269258
0.15	0.0150593803416852
0.15	0.0228423832527689
0.15	0.0338186044853589
0.15	0.0349990181536542
0.15	0.0384408378969939
0.2	-0.0041426979151602
0.2	0.0227041830190891
0.2	0.0244615274305132
0.2	0.0148618267140138
0.2	-0.0166352955492188
0.2	-0.0119221589956861
0.2	0.040217115330702
0.2	-0.00641396234397829
0.2	0.0162956502883378
0.2	-0.0364168016215524
0.2	0.0171786720315621
0.2	0.0309069758316382
0.2	0.00035918706199467
0.2	0.0413468744979295
0.2	0.0280021469764635
0.2	0.0482955781193969
0.2	0.0158342446184615
0.2	0.0250535577082054
0.2	0.00425037239980997
0.2	-7.43343610365432e-06
0.2	0.010040252090733
0.2	-0.0273078610753994
0.2	-0.00520516649622427
0.2	0.0227204269683854
0.2	0.00726324607223106
0.2	0.0297018490056208
0.2	-0.00644642179212185
0.2	0.0381330669531452
0.2	0.00627759000496064
0.2	0.0270419879552534
0.2	0.00791018102331609
0.2	0.0198933430296039
0.2	0.0147718545392974
0.2	0.034753745243136
0.2	0.0578894157232823
0.2	0.0189700604998031
0.2	-0.0271328304531898
0.2	0.0178991036602399
0.2	-0.0269364213243073
0.2	0.00653168218907429
0.2	0.0392245585238291
0.2	-0.00037219012454337
0.2	0.0303086175816555
0.2	0.0088091734482818
0.2	-0.0254735563863048
0.2	0.023022995040375
0.2	0.00188971487502876
0.2	-0.00196405248813258
0.2	0.010724303863476
0.2	-0.0427783455264992
0.2	0.0284400668234753
0.2	0.00503512790326677
0.2	0.00528143503656986
0.2	0.0144726516985225
0.2	0.0289495858801641
0.2	0.0185728090653957
0.2	0.0148264870716732
0.2	0.0400185018936489
0.2	0.0344750972734481
0.2	0.00544597092658172
0.2	0.0166528260666824
0.2	0.000633128159777341
0.2	-0.000836312937241845
0.2	-0.0464502031871366
0.2	0.00734181704059034
0.2	-0.00615797061737478
0.2	0.0156461475220641
0.2	-0.0232364965626258
0.2	0.0135472853622004
0.2	0.00872448635264578
0.2	0.00275007352160417
0.2	0.00420596014931962
0.2	0.0155138507691976
0.2	0.0319593080402449
0.2	0.0243874792028715
0.2	0.0127139074401117
0.2	0.00885459016983492
0.2	0.0163728860290612
0.2	0.0206587035450025
0.2	0.0177729387384244
0.2	0.00912352564127561
0.2	0.0344659258525304
0.2	-0.00426817380627731
0.2	0.0370438956585389
0.2	0.0380044617697968
0.2	-0.00358856196641366
0.2	0.0250637819479046
0.2	0.00585109325771183
0.2	0.011864795307711
0.2	0.0246384702771719
0.2	-0.00821891892991089
0.2	0.00495733883812943
0.2	0.0350646689500415
0.2	0.00629415242735476
0.2	0.00311332763391226
0.2	0.0152717879852448
0.2	0.0115384740002062
0.2	0.0015961919803299
0.2	0.0722153935644372
0.2	0.028644343862934
0.2	0.0090992230283623
0.2	0.00786438441556692
0.2	0.00701798106770457
0.2	0.0156846712161789
0.2	0.0154517285373116
0.2	0.0237407891355527
0.2	0.0541016447876214
0.2	0.0296992927667553
0.2	0.0141410406666721
0.2	0.0299736759245248
0.2	0.0183696339776255
0.2	0.0262891589931862
0.2	0.00465988109932391
0.2	-0.0141410851987803
0.2	0.0231229373756179
0.2	0.00654055584765389
0.2	-0.00981631568341146
0.2	0.00570002181098128
0.2	0.0442243735731195
0.2	0.0107062196229396
0.2	0.0330600781164674
0.2	-0.00922427091964739
0.2	0.0153496862683226
0.2	-0.00184637420257305
0.2	0.0387396590833846
0.2	0.0213842654484911
0.2	0.000871640412381081
0.2	0.0141660510014648
0.2	0.0192707968831999
0.2	0.00707745631854417
0.2	-0.00991464933207364
0.2	0.0166278256379564
0.2	0.0210392724353027
0.2	5.22345352473863e-05
0.2	0.00203430068962718
0.2	-0.00134297241748282
0.2	0.0424972021697204
0.2	0.0383096183288499
0.2	0.0150499354165676
0.2	0.0387652159751835
0.2	0.0343841267963894
0.2	0.0239429859557899
0.2	0.0123713256908542
0.2	0.0130815898402199
0.2	-0.0206662655589401
0.2	0.0451300129714766
0.2	-0.0215594861486188
0.2	0.0339424910163577
0.2	-0.000969847448171413
0.2	-3.5987240580404e-05
0.2	0.0171299044312623
0.2	0.000940506413956821
0.2	0.0168825532971871
0.2	0.0148034608210142
0.2	0.0357734930348123
0.2	0.0502004247716381
0.2	0.00105894075236468
0.2	0.00730293917973879
0.2	0.0295036544708887
0.2	0.0273819073879583
0.2	0.0165344221105189
0.2	0.0165596219199652
0.2	0.00767841799908775
0.2	-0.0126423106855199
0.2	-0.00829692639735125
0.2	0.0806063397747434
0.2	-0.0152093943390467
0.2	0.0324520950019561
0.2	0.0105968163246334
0.2	-0.0295884161543656
0.2	0.012263258151659
0.2	-0.00252092150958338
0.2	1.3692087710071e-05
0.2	0.00812760448686278
0.2	-0.0111347569943676
